ID,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU28,AU43
social_2049023_amusement_Benny&Joon,0.176299,0.050573,0.244234,0.049542,0.865472,2.088919,0.053237,0.782426,0.921034,0.960677,0.114723,0.440774,0,0.09294,0.16586,0,1.643084,0.368233,0.029771,0
social_2049023_amusement_SomethingAboutMary,0.284956,0.092148,0.318541,0.055588,0.7852,1.66324,0.1613,0.731614,0.740966,0.811724,0.157896,0.534168,0,0.161752,0.177968,0,1.269532,0.452816,0.02852,0
social_2049023_amusement_SomethingAboutMary(2),0.286413,0.15574,0.374359,0.090635,0.405265,1.438903,0.078696,0.546827,0.393473,0.404283,0.286464,0.693769,0,0.175587,0.195944,0,1.054719,0.455705,0.002551,0
social_2049023_fear_BlairWitchProject,0.289298,0.289366,0.654529,0.054929,0.159562,1.437327,0.079556,0.390932,0.019923,0.118116,0.156502,0.432032,0,0.11876,0.232352,0,0.841733,0.354426,0.06585,0
social_2049023_fear_CopyCat,0.21637,0.062806,0.133284,0.042488,0.039564,0.462501,0.094713,0.118989,0.029932,0.061845,0.074023,0.248971,0,0.180483,0.141434,0,0.627502,0.311572,0.017021,0
social_2049023_fear_Misery,0.208293,0.05446,0.35396,0.094694,0.039196,0.558647,0.096912,0.044592,0.029139,0.117184,0.078095,0.259076,0,0.145405,0.114745,0,0.385821,0.415449,0.004814,0
social_2049023_fear_TheShining,0.177697,0.096581,0.479659,0.069007,0.078591,0.615835,0.085005,0.492168,0.115841,0.13919,0.124388,0.445021,0,0.13195,0.190795,0,0.408287,0.326266,0.01314,0
social_2049023_neutral_Blue(1),0.075427,0.029695,0.09935,0.028008,0.332114,1.085305,0.217581,0.156077,0.252907,0.232764,0.160488,0.363272,0,0.369004,0.232297,0,0.352967,0.201301,0,0
social_2049023_neutral_Blue(2),0.125,0.057581,0.323121,0.048309,0.000027,0.560387,0.082014,0.184344,0.034532,0.145549,0.058372,0.329577,0,0.18804,0.09679,0,0.453219,0.317599,0,0
social_2049023_neutral_Blue(3),0.100228,0.035765,0.056346,0.024273,0,0.421188,0.040607,0.002339,0.000518,0.102807,0.049722,0.214526,0,0.213603,0.09914,0,0.263831,0.190405,0,0
social_2049023_neutral_TheLover,0.178525,0.052896,0.435699,0.041561,0,0.3274,0.02897,0.039711,0.00007,0.096971,0.056932,0.412912,0,0.123013,0.114941,0,0.465699,0.221475,0,0
social_2049227_amusement_AFishCalledWanda,0.073138,0.036185,0.933218,0.039528,0.136324,0.780392,0.024544,0,0,0.011826,0.077657,0.161499,0,0.045373,0.036716,0,0.179854,0.166067,0,0
social_2049227_amusement_Benny&Joon,0.068685,0.034272,0.921803,0.026419,0.27703,0.548279,0.035139,0.011299,0.026269,0.181912,0.123512,0.210826,0,0.068322,0.079496,0,0.191052,0.288203,0,0
social_2049227_amusement_SomethingAboutMary,0.136179,0.067583,0.990482,0.047912,0.227148,0.618112,0.024829,0.012444,0.023038,0.175083,0.09025,0.215589,0,0.072484,0.068598,0,0.381661,0.424226,0.005792,0
social_2049227_amusement_SomethingAboutMary(2),0.075581,0.043522,1.221723,0.036451,0.163104,0.02872,0.062576,0.063292,0.160134,0.547183,0.099954,0.232595,0,0.050656,0.079951,0,0.169787,0.167706,0,0
social_2049227_fear_BlairWitchProject,0.073852,0.041681,0.944828,0.048896,0.041102,1.211834,0.044364,0.005065,0.008983,0.062794,0.082062,0.231466,0,0.060211,0.047541,0,0.202082,0.284941,0,0
social_2049227_fear_CopyCat,0.136464,0.061782,0.980351,0.056218,0.44834,0.365488,0.028245,0.149454,0.0001,0.099895,0.073447,0.178162,0,0.062165,0.035077,0,0.201995,0.209551,0,0
social_2049227_fear_Misery,0.079372,0.04257,1.162257,0.042679,0.034519,0.566595,0.029554,0.000112,0.000063,0.023318,0.0978,0.198797,0,0.065157,0.050114,0,0.289825,0.188736,0.003132,0
social_2049227_fear_TheShining,0.128022,0.063973,0.823773,0.049307,0.277274,0.82549,0.035129,0.038064,0.041237,0.192499,0.111245,0.283191,0,0.084082,0.080094,0,0.326038,0.412985,0.001403,0
social_2049227_neutral_Blue(1),0.092754,0.04012,0.611618,0.035749,0.264888,0.734028,0.030207,0.092289,0.193391,0.184957,0.104836,0.186059,0,0.056988,0.055456,0,0.295766,0.299897,0,0
social_2049227_neutral_Blue(2),0.100035,0.046106,1.247823,0.042416,0.001336,0.002912,0.036673,0,0.000416,0.085593,0.07808,0.164363,0,0.051558,0.04769,0,0.127761,0.159885,0,0
social_2049227_neutral_Blue(3),0.082946,0.034477,1.190357,0.027564,0,0.493712,0.025727,0,0,0.000497,0.071964,0.169809,0,0.053661,0.025753,0,0.141212,0.129885,0,0
social_2049227_neutral_TheLover,0.125677,0.041606,0.60201,0.02905,0.116627,0.981203,0.033272,0.001354,0,0.023154,0.076207,0.199251,0,0.071177,0.034811,0,0.161623,0.158511,0,0
social_2050345_amusement_AFishCalledWanda,0.241564,0.154347,0.218786,0.088751,0.234197,0.150738,0.106583,0.327525,0.97759,0.789055,0.293493,0.556495,0,0.245507,0.160319,0,0.600861,0.391053,0.070331,0
social_2050345_amusement_Benny&Joon,0.238346,0.204365,0.132418,0.088831,0.038605,0.039605,0.104089,0.158605,0.74924,1.07047,0.29646,0.649907,0,0.092238,0.150126,0,0.669681,0.381524,0.006456,0
social_2050345_amusement_SomethingAboutMary,0.141946,0.080885,0.171575,0.080617,0.265553,0.08688,0.069797,0.244787,0.683034,0.686026,0.171476,0.480034,0,0.102725,0.072997,0,0.32137,0.27525,0.001206,0
social_2050345_amusement_SomethingAboutMary(2),0.374103,0.142118,0.030291,0.056413,0.331835,0.037062,0.118681,0.426862,1.160741,0.705173,0.428714,1.097486,0,0.371831,0.180861,0,1.150058,0.281943,0.012484,0
social_2050345_fear_BlairWitchProject,0.302957,0.11454,0.701659,0.062878,0.085808,0.076623,0.134322,0.42747,0.45457,0.884424,0.695714,0.507753,0,0.140148,0.217864,0,0.535581,0.831217,0.082547,0
social_2050345_fear_CopyCat,0.338373,0.153489,0.373187,0.056274,0.019452,0.22504,0.087883,0.065362,0.225139,0.413512,0.271035,0.655846,0,0.111791,0.157473,0,0.425561,0.580495,0,0
social_2050345_fear_Misery,0.182461,0.099259,0.34236,0.092102,0.06385,0.045771,0.162196,0.082173,0.520667,0.385864,0.358187,0.573837,0,0.099739,0.111645,0,0.507619,0.419382,0.008028,0
social_2050345_fear_TheShining,0.409036,0.18016,0.387764,0.087537,0.073919,0.396407,0.241892,0.190172,0.467396,0.292156,0.443845,0.501818,0,0.249208,0.017064,0,0.363434,0.239939,0.045455,0
social_2050345_neutral_Blue(1),0.150422,0.098614,0.361024,0.135382,0.007149,0.00012,0.05247,0.012871,0.220723,0.692671,0.228173,0.42261,0,0.102952,0.158353,0,0.708494,0.526827,0,0
social_2050345_neutral_Blue(2),0.310279,0.152758,0.21575,0.123899,0.004519,0.001779,0.078185,0.009182,0.270836,0.459452,0.307978,0.321213,0,0.242695,0.105786,0,0.257556,0.27575,0,0
social_2050345_neutral_Blue(3),0.141313,0.236364,0.27404,0.012525,0.158788,0.109899,0.026061,0.468788,0.609899,0.601717,0.015051,0.326364,0,0.066566,0.11798,0,0.198182,0.464545,0.131313,0
social_2050345_neutral_TheLover,0.188904,0.161183,0.267704,0.094373,0.001727,0.093103,0.06461,0.051025,0.129807,0.387467,0.141893,0.342726,0,0.065565,0.086372,0,0.192051,0.244137,0,0
social_2051008_amusement_AFishCalledWanda,0.109677,0.075821,0.964023,0.080298,0.811067,0.714459,0.049933,0.454442,0.810287,0.432566,0.138625,0.589922,0,0.090191,0.068518,0,0.567235,0.328635,0,0
social_2051008_amusement_Benny&Joon,0.101052,0.056379,0.930272,0.067149,0.752293,0.662734,0.115803,0.322822,0.613636,0.354447,0.133792,0.720095,0,0.083807,0.070979,0,0.490089,0.618679,0,0
social_2051008_amusement_SomethingAboutMary,0.111803,0.060629,0.920497,0.07871,0.979986,0.855691,0.079979,0.697585,0.99426,0.496232,0.15591,0.598845,0,0.098592,0.07103,0,0.549448,0.39694,0,0
social_2051008_amusement_SomethingAboutMary(2),0.098673,0.046999,0.821557,0.072804,0.607862,0.497396,0.06744,0.405908,0.699628,0.511627,0.119958,0.41688,0,0.074389,0.060344,0,0.394439,0.348215,0,0
social_2051008_fear_BlairWitchProject,0.124353,0.083044,0.653081,0.095504,0.639924,0.831696,0.059063,0.50213,0.594002,0.250983,0.166487,0.63,0,0.088726,0.103972,0,0.41646,0.403575,0,0
social_2051008_fear_CopyCat,0.114683,0.064249,0.595218,0.059937,0.680607,0.999923,0.061976,0.461724,0.550285,0.237826,0.151296,0.401084,0,0.083643,0.065858,0,0.397508,0.337914,0,0
social_2051008_fear_Misery,0.102276,0.050912,0.837986,0.092717,0.763631,0.893401,0.069234,0.33824,0.629108,0.340762,0.135844,0.502786,0,0.078537,0.09095,0,0.658207,0.446137,0,0
social_2051008_fear_TheShining,0.114489,0.057953,0.467894,0.047027,0.768181,0.711106,0.048774,0.648352,0.929267,0.44919,0.147822,0.398798,0,0.081719,0.07371,0,0.51694,0.375542,0,0
social_2051008_neutral_Blue(1),0.097291,0.052226,0.869907,0.050816,0.670186,0.861206,0.078516,0.430482,0.625399,0.556085,0.145417,0.453822,0,0.08564,0.049666,0,0.328924,0.2482,0,0
social_2051008_neutral_Blue(2),0.108058,0.070009,0.942917,0.054303,0.489187,0.763875,0.046031,0.207417,0.356245,0.330898,0.141873,0.391873,0,0.069795,0.050197,0,0.287211,0.258221,0,0
social_2051008_neutral_Blue(3),0.184162,0.128681,0.57842,0.146635,0.535536,0.743489,0.05614,0.637225,0.497953,0.33908,0.171745,0.498146,0,0.082995,0.068077,0,0.35342,0.354945,0,0
social_2051008_neutral_TheLover,0.089232,0.053799,1.057514,0.042998,0.552865,0.572535,0.046391,0.290239,0.502221,0.605376,0.122197,0.426664,0,0.084121,0.053898,0,0.36313,0.327498,0,0
social_2056228_amusement_AFishCalledWanda,0.172638,0.089851,0.007642,0.062017,0.324753,0.122928,0.036861,0.037235,0.687761,0.502173,0.105279,0.287384,0,0.10066,0.12135,0,0.202547,0.331629,0.004717,0
social_2056228_amusement_Benny&Joon,0.229774,0.097127,0.063137,0.052352,0.096292,0.054071,0.050537,0.024201,0.274648,0.11597,0.095746,0.297363,0,0.097782,0.091821,0,0.189929,0.298914,0,0
social_2056228_amusement_SomethingAboutMary,0.301049,0.192594,0.066861,0.123916,0.467243,1.753813,0.053158,1.191754,0.838378,0.795894,0.117209,0.728251,0,0.084293,0.103084,0,0.538325,0.580017,0.013679,0
social_2056228_amusement_SomethingAboutMary(2),0.215929,0.100872,0.003423,0.068092,0.493372,0.256792,0.063219,0.281441,0.952412,0.645578,0.215691,0.749918,0,0.109912,0.162905,0,0.349638,0.659069,0.002831,0
social_2056228_fear_BlairWitchProject,0.093195,0.054427,0.212365,0.046218,0.286759,0.146587,0.07641,0.156774,0.300295,0.186746,0.146346,0.429926,0,0.137694,0.040214,0,0.203992,0.224759,0,0
social_2056228_fear_CopyCat,0.122329,0.042329,0.363058,0.044296,0.000021,0.028854,0.034339,0.000486,0.007779,0.024743,0.089163,0.249118,0,0.08038,0.091363,0,0.164954,0.201199,0.013995,0
social_2056228_fear_Misery,0.191666,0.060874,0.176057,0.131443,0.095316,0.082426,0.106134,0.165695,0.132066,0.069208,0.161006,0.542747,0,0.110616,0.171443,0,0.200814,0.321497,0.002815,0
social_2056228_fear_TheShining,0.127495,0.05131,0.18588,0.046635,0.254065,0.097916,0.060753,0.272607,0.456705,0.186944,0.113244,0.223079,0,0.082719,0.090898,0,0.165328,0.258662,0.001887,0
social_2056228_neutral_Blue(1),0.250508,0.066309,0.086953,0.052383,0.045625,0.047617,0.062227,0.034023,0.14582,0.251992,0.101758,0.374434,0,0.136621,0.163926,0,0.186406,0.651094,0.007812,0
social_2056228_neutral_Blue(2),0.132236,0.042737,0.154141,0.04127,0.015438,0.006208,0.037451,0.002683,0.067335,0.07941,0.081869,0.273104,0,0.134732,0.144284,0,0.166762,0.30034,0.019678,0
social_2056228_neutral_Blue(3),0.182162,0.076081,0.027852,0.066151,0.076764,0.084672,0.09484,0.032664,0.138982,0.132134,0.141799,0.340349,0,0.095272,0.229149,0,0.308494,0.436681,0.026499,0
social_2056228_neutral_TheLover,0.158416,0.057795,0.134535,0.040738,0.041224,0.145021,0.057552,0.03539,0.204577,0.518952,0.157058,0.528399,0,0.150193,0.152339,0,0.292389,0.537234,0.010059,0
social_2074910_amusement_AFishCalledWanda,0.126002,0.046694,0.175395,0.023354,0.302986,0.178968,0.124393,0.111208,0.487318,0.348856,0.093063,0.473107,0,0.093748,0.081309,0,0.10504,0.142918,0,0
social_2074910_amusement_Benny&Joon,0.112899,0.047126,0.030937,0.027253,0.100765,0.20979,0.057209,0.023034,0.113451,0.276531,0.058831,0.179951,0,0.055581,0.033814,0,0.097953,0.170271,0,0
social_2074910_amusement_SomethingAboutMary,0.099285,0.036047,0.112915,0.02523,0.087118,0.061715,0.046532,0.009459,0.158034,0.060694,0.07533,0.211668,0,0.065408,0.027502,0,0.106284,0.127106,0,0
social_2074910_amusement_SomethingAboutMary(2),0.122504,0.054894,0.036633,0.031798,0.140378,0.203703,0.082506,0.041868,0.230404,0.193184,0.089131,0.27685,0,0.116777,0.071329,0,0.140737,0.181617,0,0
social_2074910_fear_BlairWitchProject,0.075393,0.036525,0.014311,0.027179,0.072296,0.183579,0.038073,0.02962,0.260245,0.226659,0.092897,0.178384,0,0.053497,0.041807,0,0.099663,0.130002,0,0
social_2074910_fear_CopyCat,0.088893,0.036049,0.113891,0.024505,0.020027,0.031501,0.021501,0,0.050552,0.020038,0.047007,0.194527,0,0.055905,0.026123,0,0.111735,0.123189,0,0
social_2074910_fear_Misery,0.233573,0.101679,0.095533,0.041489,0.13954,0.065059,0.066107,0.044114,0.186155,0.170858,0.08568,0.366342,0,0.111368,0.057645,0,0.203277,0.221099,0,0
social_2074910_fear_TheShining,0.085794,0.040312,0.239506,0.03234,0.02041,0.032395,0.030089,0.00262,0.114956,0.024819,0.05997,0.17608,0,0.055255,0.032309,0,0.129514,0.166353,0,0
social_2074910_neutral_Blue(1),0.065606,0.041519,0.002586,0.023725,0.003761,0.061881,0.022297,0,0.04859,0.063562,0.048951,0.166148,0,0.039693,0.027215,0,0.077396,0.146944,0,0
social_2074910_neutral_Blue(2),0.100965,0.04136,0.048585,0.038474,0.37454,0.18579,0.246912,0.213244,0.604798,0.77159,0.074908,0.244715,0,0.100882,0.09932,0,0.205377,0.22557,0,0
social_2074910_neutral_Blue(3),0.108225,0.044866,0.009413,0.02659,0.004304,0.023665,0.021034,0,0.00553,0.003831,0.051686,0.119604,0,0.037931,0.026756,0,0.076858,0.136845,0,0
social_2074910_neutral_TheLover,0.1118,0.043342,0.129558,0.057167,0.059367,0.1032,0.065425,0.036733,0.423092,0.131033,0.082258,0.518833,0,0.069783,0.111042,0,0.227083,0.330167,0,0
social_2091119_amusement_AFishCalledWanda,0.119196,0.070951,0.166039,0.047287,0.040549,0.000388,0.062942,0.025658,0.327452,1.043979,0.231267,0.343229,0,0.10831,0.079612,0,0.26066,0.265357,0,0
social_2091119_amusement_Benny&Joon,0.144336,0.078506,0.217208,0.055979,0.00929,0.000809,0.053912,0.016396,0.170607,0.567028,0.269368,0.532241,0,0.105848,0.070881,0,0.184768,0.227367,0,0
social_2091119_amusement_SomethingAboutMary,0.12675,0.091885,0.090744,0.126962,0.092425,0.003043,0.062324,0.08464,0.306758,0.386142,0.191827,0.442864,0,0.089329,0.222761,0,0.343429,0.416768,0.001262,0
social_2091119_amusement_SomethingAboutMary(2),0.139083,0.094796,0.293099,0.126697,0.069784,0.003359,0.049642,0.287357,0.424613,0.710157,0.237717,0.285204,0,0.10217,0.154589,0,0.241635,0.306257,0,0
social_2091119_fear_BlairWitchProject,0.1344,0.069824,0.172619,0.07558,0.0081,0.002515,0.069025,0.008328,0.050764,0.237551,0.138805,0.415975,0,0.109306,0.107924,0,0.236467,0.350341,0,0
social_2091119_fear_CopyCat,0.122735,0.068487,0.117532,0.042373,0.006697,0.000131,0.055921,0.022038,0.126849,0.6052,0.231418,0.315624,0,0.137951,0.064814,0,0.201521,0.257992,0,0
social_2091119_fear_Misery,0.147588,0.085983,0.121233,0.120881,0.034772,0.002654,0.080781,0.055525,0.224934,0.527188,0.417103,0.495151,0,0.145576,0.153077,0,0.251197,0.313986,0.009626,0
social_2091119_fear_TheShining,0.127577,0.06803,0.239089,0.085897,0.013703,0.000704,0.067942,0.011466,0.132355,0.608441,0.185879,0.314058,0,0.10502,0.136435,0,0.227161,0.374241,0,0
social_2091119_neutral_Blue(1),0.180434,0.096962,0.042925,0.041981,0.032566,0,0.047736,0.011019,0.096981,0.448283,0.189698,0.247736,0,0.109528,0.102,0,0.308245,0.320302,0,0
social_2091119_neutral_Blue(2),0.139212,0.101875,0.126603,0.060435,0.002663,0,0.044493,0.01029,0.085027,0.401105,0.19087,0.382799,0,0.104855,0.098053,0,0.271322,0.347736,0,0
social_2091119_neutral_Blue(3),0.181765,0.153531,0.095647,0.106509,0.005216,0,0.056388,0.000404,0.020728,0.209003,0.128989,0.244811,0,0.085512,0.09442,0,0.207682,0.237453,0,0
social_2091119_neutral_TheLover,0.267786,0.123823,0.088881,0.039557,0.345256,0.015466,0.102308,0.189639,0.709347,0.950058,0.507564,1.226503,0,0.262168,0.417494,0,1.207436,1.300268,0.02331,0
social_2091671_amusement_AFishCalledWanda,0.089427,0.039962,3.491461,0.046087,1.150262,1.004284,0.050507,1.183012,0.231258,1.139769,0.120304,0.360758,0,0.101499,0.075943,0,0.265021,0.448229,0,0
social_2091671_amusement_Benny&Joon,0.120175,0.059088,3.054799,0.043462,2.411617,0.96266,0.094611,1.144667,1.322541,2.80921,0.111055,0.29601,0,0.077615,0.090347,0,0.386947,0.334349,0,0
social_2091671_amusement_SomethingAboutMary,0.191726,0.07118,3.171538,0.080576,2.162226,0.999239,0.050225,1.027215,0.887651,2.007507,0.362676,0.64078,0,0.291323,0.080898,0,1.127613,0.516032,0,0
social_2091671_amusement_SomethingAboutMary(2),0.134502,0.058578,3.377414,0.059789,1.121749,0.478419,0.058718,1.235674,0.663157,1.572191,0.137381,0.267757,0,0.153472,0.068438,0,0.324469,0.265194,0,0
social_2091671_fear_BlairWitchProject,0.190554,0.058539,3.726247,0.04107,1.49972,1.238363,0.113044,1.16287,0.125097,1.150148,0.13282,0.669685,0,0.103209,0.109813,0,0.40057,0.303736,0,0
social_2091671_fear_CopyCat,0.135266,0.062163,2.870802,0.032504,1.116703,0.750552,0.041684,0.528613,0.002562,0.661123,0.074784,0.371989,0,0.061484,0.077605,0,0.175348,0.171734,0,0
social_2091671_fear_Misery,0.110944,0.044991,3.460773,0.046137,1.506092,1.089729,0.062861,1.121592,0.228025,1.239119,0.106797,0.682966,0,0.111963,0.105351,0,0.539378,0.351771,0,0
social_2091671_fear_TheShining,0.117019,0.050399,3.27268,0.05584,1.116079,0.471736,0.137548,0.853953,0.315399,1.394625,0.242194,0.43241,0,0.116208,0.206153,0,0.657057,0.251417,0,0
social_2091671_neutral_Blue(1),0.13321,0.060517,3.185166,0.157934,1.568432,1.111255,0.021587,1.143173,0.586605,1.244723,0.172694,0.548339,0,0.248985,0.176292,0,0.362934,0.333745,0,0
social_2091671_neutral_Blue(2),0.101283,0.047891,3.258155,0.062909,1.331766,0.655888,0.037759,0.977478,0.263568,1.448216,0.165606,0.364227,0,0.120097,0.04152,0,0.291907,0.229253,0,0
social_2091671_neutral_Blue(3),0.087046,0.046688,3.423235,0.047928,1.326189,1.058402,0.034629,0.777263,0.076419,1.998836,0.083568,0.230358,0,0.059578,0.075077,0,0.250563,0.249028,0,0
social_2091671_neutral_TheLover,0.073917,0.047548,3.124939,0.041395,1.559272,0.691716,0.053362,0.906638,0.119107,1.662938,0.078163,0.208466,0,0.064393,0.106672,0,0.228804,0.235529,0,0
social_2099998_amusement_AFishCalledWanda,0.338279,0.228291,0.074244,0.148627,0.189525,0.369672,0.048161,0.434248,0.566689,0.439612,0.345372,0.901717,0,0.159328,0.224157,0,0.522389,0.662065,0.015032,0
social_2099998_amusement_Benny&Joon,0.20847,0.154668,0.20825,0.081049,0.352818,0.268754,0.103596,0.684245,0.951075,0.820442,0.344128,0.768209,0,0.125571,0.189535,0,0.809638,0.69634,0,0
social_2099998_amusement_SomethingAboutMary,0.132242,0.072996,0.119579,0.094549,0.162716,0.464319,0.067247,0.739849,0.53939,0.62919,0.247924,0.766995,0,0.163,0.110216,0,0.551484,1.027691,0.005451,0
social_2099998_amusement_SomethingAboutMary(2),0.142355,0.084262,0.128077,0.098158,0.128307,0.633362,0.096116,0.493636,0.69927,0.50451,0.201908,0.774382,0,0.23741,0.126647,0,0.560203,0.727893,0.085246,0
social_2099998_fear_BlairWitchProject,0.182914,0.067633,0.057443,0.09603,0.488451,1.001473,0.063771,0.744801,0.696551,0.334329,0.421748,1.159559,0,0.188839,0.130415,0,0.853163,0.67951,0.017832,0
social_2099998_fear_CopyCat,0.208961,0.094873,0.066718,0.0886,0.046677,0.211585,0.068005,0.307985,0.252431,0.166588,0.194169,0.562174,0,0.152462,0.262757,0,0.452936,0.63405,0.004619,0
social_2099998_fear_Misery,0.242928,0.160477,0.080151,0.119442,0.218599,0.451642,0.096486,0.435491,0.472831,0.303268,0.281009,0.790423,0,0.181309,0.274449,0,0.672266,0.60969,0.024338,0
social_2099998_fear_TheShining,0.164719,0.094334,0.023951,0.093193,0.399444,0.629167,0.052304,0.607929,0.763499,0.635198,0.21577,0.965368,0,0.163886,0.156191,0,0.618978,0.694667,0.004729,0
social_2099998_neutral_Blue(1),0.103549,0.039108,0.002378,0.107465,0,0.081206,0.023951,0.111678,0.042815,0.120682,0.122343,0.321101,0,0.084545,0.048514,0,0.158566,0.203811,0,0
social_2099998_neutral_Blue(2),0.123451,0.065604,0.000218,0.093288,0.2305,0.266912,0.059183,0.791698,0.528374,1.024142,0.0998,0.944886,0,0.129528,0.107684,0,0.566712,1.771589,0.004541,0
social_2099998_neutral_Blue(3),0.066564,0.047099,0.647893,0.020113,0,0.063177,0.049011,0.262237,0.606078,0.158136,0.387439,0.475251,0,0.063015,0.168023,0,0.639627,0.424619,0,0
social_2099998_neutral_TheLover,0.074326,0.036681,0.00113,0.083739,0.144247,0.253433,0.029343,0.598179,0.331795,0.294124,0.071918,0.623161,0,0.08782,0.080727,0,0.259238,0.301559,0,0
social_2100188_amusement_AFishCalledWanda,0.156508,0.070007,0.005464,0.051617,0.196497,0.046683,0.079738,0.898516,0.823733,1.115809,0.109165,0.29284,0,0.087705,0.063388,0,0.259939,0.485454,0,0
social_2100188_amusement_Benny&Joon,0.277331,0.175911,0.062328,0.064622,0.313932,0.131613,0.110529,0.101188,0.666704,0.385646,0.26489,0.525195,0,0.204058,0.275643,0,0.313573,0.379871,0,0
social_2100188_amusement_SomethingAboutMary,0.226628,0.226687,0.119703,0.077186,0.318045,0.114468,0.102478,0.682973,0.89337,1.415068,0.218201,0.512175,0,0.141318,0.101028,0,0.372902,0.34738,0.010863,0
social_2100188_amusement_SomethingAboutMary(2),0.20411,0.103431,0.057749,0.069916,0.166866,0.083518,0.073599,0.18071,0.522063,0.631071,0.20181,0.663919,0,0.167948,0.157752,0,0.365535,0.318159,0.012121,0
social_2100188_fear_BlairWitchProject,0.219589,0.067822,0.007682,0.048871,0.003184,0.023523,0.030611,0.013202,0.07726,0.320027,0.124402,0.327097,0,0.111497,0.117198,0,0.181903,0.300272,0,0
social_2100188_fear_CopyCat,0.184508,0.075549,0.01463,0.045486,0.000846,0.001457,0.043819,0.001697,0.097743,0.78043,0.102181,0.262049,0,0.078946,0.066538,0,0.240838,0.186808,0,0
social_2100188_fear_Misery,0.243096,0.109989,0.065649,0.060198,0.150579,0.189294,0.076245,0.665729,0.662332,0.854635,0.17764,0.755746,0,0.191991,0.109178,0,0.471864,0.308717,0.000861,0
social_2100188_fear_TheShining,0.134285,0.077553,0.046797,0.048999,0.106054,0.029333,0.095046,0.21709,0.582129,0.922794,0.153918,0.428633,0,0.146903,0.102181,0,0.397638,0.352259,0,0
social_2100188_neutral_Blue(1),0.17418,0.164312,0.133289,0.076083,0.36416,0.272925,0.103391,1.103026,0.707014,1.226569,0.296285,1.327166,0,0.307794,0.161204,0,0.690213,0.617601,0.021255,0
social_2100188_neutral_Blue(2),0.07132,0.045775,0.000213,0.031213,0.052445,0.023171,0.037511,0.817653,0.565182,1.232347,0.093667,0.199336,0,0.078105,0.067077,0,0.186041,0.246227,0,0
social_2100188_neutral_Blue(3),0.268391,0.091705,0.076877,0.085881,0.125785,0.280747,0.198276,0.180345,0.476456,0.876762,0.110326,0.719157,0,0.257031,0.178793,0,0.624636,0.839598,0.003831,0
social_2100188_neutral_TheLover,0.180563,0.097399,0.078561,0.08809,0.091762,0.110314,0.065766,0.108229,0.347435,0.982537,0.189428,0.474087,0,0.130277,0.213635,0,0.332131,0.359087,0,0
social_2101292_amusement_AFishCalledWanda,0.068821,0.039259,0.704852,0.029414,0.012838,0.00001,0.031324,0.0003,0.031069,0.02431,0.078366,0.172593,0,0.048248,0.027738,0,0.114341,0.152252,0,0
social_2101292_amusement_Benny&Joon,0.08921,0.051278,0.328084,0.042056,0.000035,0,0.029512,0,0,0.000186,0.085482,0.222288,0,0.07482,0.047178,0,0.149977,0.29583,0,0
social_2101292_amusement_SomethingAboutMary,0.065342,0.041758,0.571307,0.029256,0.103802,0.015788,0.048795,0.005247,0.179228,0.118279,0.0625,0.161691,0,0.04573,0.045295,0,0.134956,0.146628,0,0
social_2101292_amusement_SomethingAboutMary(2),0.073232,0.039428,0.672416,0.036783,0.031827,0.002071,0.033024,0.000743,0.032399,0.029969,0.076783,0.163615,0,0.060163,0.041407,0,0.191314,0.145552,0,0
social_2101292_fear_BlairWitchProject,0.071167,0.286,0.1425,0.04,0,0,0.044667,0,0,0.004,0.018,0.097167,0,0.020167,0.0205,0,0.11,0.899333,0,0
social_2101292_fear_CopyCat,0.080421,0.040758,0.397705,0.03519,0,0,0.026815,0,0,0.000161,0.094802,0.168323,0,0.043193,0.061475,0,0.128725,0.167724,0,0
social_2101292_fear_Misery,0.099305,0.058931,0.235721,0.034293,0.090478,0.033102,0.05191,0.303778,0.395215,0.089508,0.089541,0.348066,0,0.033286,0.033428,0,0.254648,0.153163,0,0
social_2101292_fear_TheShining,0.000643,0.015603,0.467966,0.02253,0.009942,0.009979,0.036526,0.005419,0.010831,0.020116,0.151067,0.115299,0,0.142386,0.010397,0,0.055518,1.82548,0,0
social_2101292_neutral_Blue(1),0.050808,0.030774,0.531751,0.029057,0,0,0.02303,0,0,0.00138,0.060539,0.176532,0,0.046902,0.021044,0,0.107677,0.168316,0,0
social_2101292_neutral_Blue(2),0.048161,0.062644,0.265747,0.123448,0.014138,0,0.028621,0.006437,0.039885,0,0.080575,0.147816,0,0.067471,0.049425,0,0.272759,0.377241,0,0
social_2101292_neutral_Blue(3),0.056501,0.037693,0.865583,0.035007,0,0,0.019948,0,0,0.009135,0.11194,0.140904,0,0.06578,0.032254,0,0.128309,0.131573,0,0
social_2101292_neutral_TheLover,0.061621,0.034929,0.409014,0.037821,0.000246,0,0.017575,0,0.000246,0.004929,0.054293,0.174617,0,0.051907,0.02799,0,0.141868,0.47249,0,0
social_2101447_amusement_AFishCalledWanda,0.07241,0.04114,0.022756,0.035624,0.005369,0.035163,0.044946,0.016128,0.033725,0.054495,0.081319,0.243095,0,0.055764,0.049678,0,0.14993,0.171368,0,0
